index,YEAR,MO,DY,HR,ALLSKY_SFC_SW_DWN,T2M,WS2M
2025-10-18 09:00:00+00:00,2025,10,18,9,-999.0,27.35,2.18
2025-10-18 10:00:00+00:00,2025,10,18,10,-999.0,29.17,2.27
2025-10-18 11:00:00+00:00,2025,10,18,11,-999.0,29.87,2.53
2025-10-18 12:00:00+00:00,2025,10,18,12,-999.0,30.17,2.62
2025-10-18 13:00:00+00:00,2025,10,18,13,-999.0,30.28,2.58
2025-10-18 14:00:00+00:00,2025,10,18,14,-999.0,30.16,2.46
2025-10-18 15:00:00+00:00,2025,10,18,15,-999.0,29.9,2.26
2025-10-18 16:00:00+00:00,2025,10,18,16,-999.0,29.34,2.22
2025-10-18 17:00:00+00:00,2025,10,18,17,-999.0,28.14,1.81
2025-10-18 18:00:00+00:00,2025,10,18,18,-999.0,26.85,1.62
2025-10-18 19:00:00+00:00,2025,10,18,19,-999.0,26.39,1.66
2025-10-18 20:00:00+00:00,2025,10,18,20,-999.0,26.02,1.59
2025-10-18 21:00:00+00:00,2025,10,18,21,-999.0,25.74,1.48
2025-10-18 22:00:00+00:00,2025,10,18,22,-999.0,25.52,1.4
2025-10-18 23:00:00+00:00,2025,10,18,23,-999.0,25.4,1.35
2025-10-19 00:00:00+00:00,2025,10,19,0,-999.0,25.16,1.43
2025-10-19 01:00:00+00:00,2025,10,19,1,-999.0,24.84,1.63
2025-10-19 02:00:00+00:00,2025,10,19,2,-999.0,24.59,1.94
2025-10-19 03:00:00+00:00,2025,10,19,3,-999.0,24.32,2.22
2025-10-19 04:00:00+00:00,2025,10,19,4,-999.0,24.0,2.44
2025-10-19 05:00:00+00:00,2025,10,19,5,-999.0,23.73,2.6
2025-10-19 06:00:00+00:00,2025,10,19,6,-999.0,23.62,3.04
2025-10-19 07:00:00+00:00,2025,10,19,7,-999.0,24.38,3.95
2025-10-19 08:00:00+00:00,2025,10,19,8,-999.0,25.49,4.33
2025-10-19 09:00:00+00:00,2025,10,19,9,-999.0,26.87,4.78
2025-10-19 10:00:00+00:00,2025,10,19,10,-999.0,27.82,5.31
2025-10-19 11:00:00+00:00,2025,10,19,11,-999.0,28.35,5.53
2025-10-19 12:00:00+00:00,2025,10,19,12,-999.0,28.67,5.19
2025-10-19 13:00:00+00:00,2025,10,19,13,-999.0,28.9,4.74
2025-10-19 14:00:00+00:00,2025,10,19,14,-999.0,29.07,4.33
2025-10-19 15:00:00+00:00,2025,10,19,15,-999.0,28.94,3.78
2025-10-19 16:00:00+00:00,2025,10,19,16,-999.0,28.3,3.04
2025-10-19 17:00:00+00:00,2025,10,19,17,-999.0,27.01,2.22
2025-10-19 18:00:00+00:00,2025,10,19,18,-999.0,25.95,2.15
2025-10-19 19:00:00+00:00,2025,10,19,19,-999.0,25.7,2.26
2025-10-19 20:00:00+00:00,2025,10,19,20,-999.0,25.44,2.27
2025-10-19 21:00:00+00:00,2025,10,19,21,-999.0,25.22,2.25
2025-10-19 22:00:00+00:00,2025,10,19,22,-999.0,25.02,2.1
2025-10-19 23:00:00+00:00,2025,10,19,23,-999.0,24.78,2.14
2025-10-20 00:00:00+00:00,2025,10,20,0,-999.0,24.61,2.9
2025-10-20 01:00:00+00:00,2025,10,20,1,-999.0,24.24,4.23
2025-10-20 02:00:00+00:00,2025,10,20,2,-999.0,23.51,4.69
2025-10-20 03:00:00+00:00,2025,10,20,3,-999.0,23.01,4.6
2025-10-20 04:00:00+00:00,2025,10,20,4,-999.0,22.78,4.91
2025-10-20 05:00:00+00:00,2025,10,20,5,-999.0,22.61,4.95
2025-10-20 06:00:00+00:00,2025,10,20,6,-999.0,22.44,4.77
2025-10-20 07:00:00+00:00,2025,10,20,7,-999.0,22.77,4.85
2025-10-20 08:00:00+00:00,2025,10,20,8,-999.0,23.71,5.58
2025-10-20 09:00:00+00:00,2025,10,20,9,-999.0,24.82,6.58
2025-10-20 10:00:00+00:00,2025,10,20,10,-999.0,25.72,6.94
2025-10-20 11:00:00+00:00,2025,10,20,11,-999.0,26.34,6.93
2025-10-20 12:00:00+00:00,2025,10,20,12,-999.0,26.76,6.78
2025-10-20 13:00:00+00:00,2025,10,20,13,-999.0,27.06,6.56
2025-10-20 14:00:00+00:00,2025,10,20,14,-999.0,27.09,6.25
2025-10-20 15:00:00+00:00,2025,10,20,15,-999.0,26.59,5.68
2025-10-20 16:00:00+00:00,2025,10,20,16,-999.0,25.52,4.81
2025-10-20 17:00:00+00:00,2025,10,20,17,-999.0,24.44,4.35
2025-10-20 18:00:00+00:00,2025,10,20,18,-999.0,23.79,4.23
2025-10-20 19:00:00+00:00,2025,10,20,19,-999.0,23.51,4.19
2025-10-20 20:00:00+00:00,2025,10,20,20,-999.0,23.25,4.17
2025-10-20 21:00:00+00:00,2025,10,20,21,-999.0,23.01,4.07
2025-10-20 22:00:00+00:00,2025,10,20,22,-999.0,22.81,4.05
2025-10-20 23:00:00+00:00,2025,10,20,23,-999.0,22.55,4.01
2025-10-21 00:00:00+00:00,2025,10,21,0,-999.0,22.19,4.38
2025-10-21 01:00:00+00:00,2025,10,21,1,-999.0,21.79,4.99
2025-10-21 02:00:00+00:00,2025,10,21,2,-999.0,21.39,5.3
2025-10-21 03:00:00+00:00,2025,10,21,3,-999.0,20.97,5.18
2025-10-21 04:00:00+00:00,2025,10,21,4,-999.0,20.56,4.89
2025-10-21 05:00:00+00:00,2025,10,21,5,-999.0,20.28,4.72
2025-10-21 06:00:00+00:00,2025,10,21,6,-999.0,20.13,4.73
2025-10-21 07:00:00+00:00,2025,10,21,7,-999.0,20.39,5.12
2025-10-21 08:00:00+00:00,2025,10,21,8,-999.0,20.91,5.73
2025-10-21 09:00:00+00:00,2025,10,21,9,-999.0,21.52,6.03
2025-10-21 10:00:00+00:00,2025,10,21,10,-999.0,22.01,5.99
2025-10-21 11:00:00+00:00,2025,10,21,11,-999.0,22.27,5.93
2025-10-21 12:00:00+00:00,2025,10,21,12,-999.0,22.41,5.92
2025-10-21 13:00:00+00:00,2025,10,21,13,-999.0,22.51,5.83
2025-10-21 14:00:00+00:00,2025,10,21,14,-999.0,22.49,5.66
2025-10-21 15:00:00+00:00,2025,10,21,15,-999.0,22.27,5.43
2025-10-21 16:00:00+00:00,2025,10,21,16,-999.0,21.83,5.07
2025-10-21 17:00:00+00:00,2025,10,21,17,-999.0,21.15,4.59
2025-10-21 18:00:00+00:00,2025,10,21,18,-999.0,20.5,4.44
2025-10-21 19:00:00+00:00,2025,10,21,19,-999.0,19.98,4.62
2025-10-21 20:00:00+00:00,2025,10,21,20,-999.0,19.32,4.97
2025-10-21 21:00:00+00:00,2025,10,21,21,-999.0,18.56,5.43
2025-10-21 22:00:00+00:00,2025,10,21,22,-999.0,18.0,5.6
2025-10-21 23:00:00+00:00,2025,10,21,23,-999.0,17.7,5.59
2025-10-22 00:00:00+00:00,2025,10,22,0,-999.0,17.47,5.57
2025-10-22 01:00:00+00:00,2025,10,22,1,-999.0,17.25,5.51
2025-10-22 02:00:00+00:00,2025,10,22,2,-999.0,17.02,5.4
2025-10-22 03:00:00+00:00,2025,10,22,3,-999.0,16.82,5.24
2025-10-22 04:00:00+00:00,2025,10,22,4,-999.0,16.67,5.11
2025-10-22 05:00:00+00:00,2025,10,22,5,-999.0,16.6,5.0
2025-10-22 06:00:00+00:00,2025,10,22,6,-999.0,16.6,5.0
2025-10-22 07:00:00+00:00,2025,10,22,7,-999.0,17.16,5.47
2025-10-22 08:00:00+00:00,2025,10,22,8,-999.0,18.44,6.01
2025-10-22 09:00:00+00:00,2025,10,22,9,-999.0,20.06,6.03
2025-10-22 10:00:00+00:00,2025,10,22,10,-999.0,21.61,5.8
2025-10-22 11:00:00+00:00,2025,10,22,11,-999.0,22.64,5.69
2025-10-22 12:00:00+00:00,2025,10,22,12,-999.0,23.15,5.58
2025-10-22 13:00:00+00:00,2025,10,22,13,-999.0,23.44,5.46
2025-10-22 14:00:00+00:00,2025,10,22,14,-999.0,23.48,5.25
2025-10-22 15:00:00+00:00,2025,10,22,15,-999.0,23.2,4.91
2025-10-22 16:00:00+00:00,2025,10,22,16,-999.0,22.61,4.42
2025-10-22 17:00:00+00:00,2025,10,22,17,-999.0,21.62,4.11
2025-10-22 18:00:00+00:00,2025,10,22,18,-999.0,20.62,4.37
2025-10-22 19:00:00+00:00,2025,10,22,19,-999.0,19.71,4.85
2025-10-22 20:00:00+00:00,2025,10,22,20,-999.0,18.73,5.21
2025-10-22 21:00:00+00:00,2025,10,22,21,-999.0,17.93,5.43
2025-10-22 22:00:00+00:00,2025,10,22,22,-999.0,17.5,5.55
2025-10-22 23:00:00+00:00,2025,10,22,23,-999.0,17.31,5.55
2025-10-23 00:00:00+00:00,2025,10,23,0,-999.0,17.21,5.31
2025-10-23 01:00:00+00:00,2025,10,23,1,-999.0,17.13,5.05
2025-10-23 02:00:00+00:00,2025,10,23,2,-999.0,17.04,4.92
2025-10-23 03:00:00+00:00,2025,10,23,3,-999.0,16.9,4.97
2025-10-23 04:00:00+00:00,2025,10,23,4,-999.0,16.73,5.09
2025-10-23 05:00:00+00:00,2025,10,23,5,-999.0,16.54,5.14
2025-10-23 06:00:00+00:00,2025,10,23,6,-999.0,16.37,5.05
2025-10-23 07:00:00+00:00,2025,10,23,7,-999.0,16.89,5.38
2025-10-23 08:00:00+00:00,2025,10,23,8,-999.0,18.2,5.89
2025-10-23 09:00:00+00:00,2025,10,23,9,-999.0,20.06,5.97
2025-10-23 10:00:00+00:00,2025,10,23,10,-999.0,21.66,5.76
2025-10-23 11:00:00+00:00,2025,10,23,11,-999.0,22.98,5.68
2025-10-23 12:00:00+00:00,2025,10,23,12,-999.0,24.19,5.53
2025-10-23 13:00:00+00:00,2025,10,23,13,-999.0,25.12,5.35
2025-10-23 14:00:00+00:00,2025,10,23,14,-999.0,25.56,5.13
2025-10-23 15:00:00+00:00,2025,10,23,15,-999.0,25.5,4.74
2025-10-23 16:00:00+00:00,2025,10,23,16,-999.0,24.9,3.79
2025-10-23 17:00:00+00:00,2025,10,23,17,-999.0,23.62,2.56
2025-10-23 18:00:00+00:00,2025,10,23,18,-999.0,22.37,2.35
2025-10-23 19:00:00+00:00,2025,10,23,19,-999.0,21.93,2.69
2025-10-23 20:00:00+00:00,2025,10,23,20,-999.0,21.47,3.28
2025-10-23 21:00:00+00:00,2025,10,23,21,-999.0,20.99,3.96
2025-10-23 22:00:00+00:00,2025,10,23,22,-999.0,20.37,4.41
2025-10-23 23:00:00+00:00,2025,10,23,23,-999.0,19.92,4.67
2025-10-24 00:00:00+00:00,2025,10,24,0,-999.0,19.69,4.85
2025-10-24 01:00:00+00:00,2025,10,24,1,-999.0,19.44,4.87
2025-10-24 02:00:00+00:00,2025,10,24,2,-999.0,19.11,4.9
2025-10-24 03:00:00+00:00,2025,10,24,3,-999.0,18.64,4.9
2025-10-24 04:00:00+00:00,2025,10,24,4,-999.0,18.27,4.77
2025-10-24 05:00:00+00:00,2025,10,24,5,-999.0,17.94,4.39
2025-10-24 06:00:00+00:00,2025,10,24,6,-999.0,17.75,4.16
2025-10-24 07:00:00+00:00,2025,10,24,7,-999.0,17.96,4.31
2025-10-24 08:00:00+00:00,2025,10,24,8,-999.0,18.71,4.82
2025-10-24 09:00:00+00:00,2025,10,24,9,-999.0,19.84,5.14
2025-10-24 10:00:00+00:00,2025,10,24,10,-999.0,20.96,5.15
2025-10-24 11:00:00+00:00,2025,10,24,11,-999.0,21.8,5.09
2025-10-24 12:00:00+00:00,2025,10,24,12,-999.0,22.49,4.99
2025-10-24 13:00:00+00:00,2025,10,24,13,-999.0,23.08,4.84
2025-10-24 14:00:00+00:00,2025,10,24,14,-999.0,23.45,4.56
2025-10-24 15:00:00+00:00,2025,10,24,15,-999.0,23.49,4.07
2025-10-24 16:00:00+00:00,2025,10,24,16,-999.0,23.2,3.25
2025-10-24 17:00:00+00:00,2025,10,24,17,-999.0,22.39,2.38
2025-10-24 18:00:00+00:00,2025,10,24,18,-999.0,21.65,2.08
2025-10-24 19:00:00+00:00,2025,10,24,19,-999.0,21.48,2.1
2025-10-24 20:00:00+00:00,2025,10,24,20,-999.0,21.23,2.25
2025-10-24 21:00:00+00:00,2025,10,24,21,-999.0,20.88,2.45
2025-10-24 22:00:00+00:00,2025,10,24,22,-999.0,20.44,2.69
2025-10-24 23:00:00+00:00,2025,10,24,23,-999.0,20.08,2.92
2025-10-25 00:00:00+00:00,2025,10,25,0,-999.0,19.8,3.15
2025-10-25 01:00:00+00:00,2025,10,25,1,-999.0,19.52,3.31
2025-10-25 02:00:00+00:00,2025,10,25,2,-999.0,19.17,3.32
2025-10-25 03:00:00+00:00,2025,10,25,3,-999.0,18.81,3.31
2025-10-25 04:00:00+00:00,2025,10,25,4,-999.0,18.46,3.41
2025-10-25 05:00:00+00:00,2025,10,25,5,-999.0,18.1,3.43
2025-10-25 06:00:00+00:00,2025,10,25,6,-999.0,17.79,3.54
2025-10-25 07:00:00+00:00,2025,10,25,7,-999.0,18.35,4.01
2025-10-25 08:00:00+00:00,2025,10,25,8,-999.0,20.18,4.12
2025-10-25 09:00:00+00:00,2025,10,25,9,-999.0,22.72,4.29
2025-10-25 10:00:00+00:00,2025,10,25,10,-999.0,24.61,4.35
2025-10-25 11:00:00+00:00,2025,10,25,11,-999.0,25.77,4.21
2025-10-25 12:00:00+00:00,2025,10,25,12,-999.0,26.71,3.96
2025-10-25 13:00:00+00:00,2025,10,25,13,-999.0,27.36,3.67
2025-10-25 14:00:00+00:00,2025,10,25,14,-999.0,27.64,3.42
2025-10-25 15:00:00+00:00,2025,10,25,15,-999.0,27.62,3.17
2025-10-25 16:00:00+00:00,2025,10,25,16,-999.0,27.06,2.72
2025-10-25 17:00:00+00:00,2025,10,25,17,-999.0,25.51,1.83
2025-10-25 18:00:00+00:00,2025,10,25,18,-999.0,23.73,1.57
2025-10-25 19:00:00+00:00,2025,10,25,19,-999.0,23.1,1.68
2025-10-25 20:00:00+00:00,2025,10,25,20,-999.0,22.47,1.94
2025-10-25 21:00:00+00:00,2025,10,25,21,-999.0,21.86,2.36
2025-10-25 22:00:00+00:00,2025,10,25,22,-999.0,21.27,2.89
2025-10-25 23:00:00+00:00,2025,10,25,23,-999.0,20.75,3.2
2025-10-26 00:00:00+00:00,2025,10,26,0,-999.0,20.32,3.35
2025-10-26 01:00:00+00:00,2025,10,26,1,-999.0,19.95,3.56
2025-10-26 02:00:00+00:00,2025,10,26,2,-999.0,19.61,3.79
2025-10-26 03:00:00+00:00,2025,10,26,3,-999.0,19.23,3.96
2025-10-26 04:00:00+00:00,2025,10,26,4,-999.0,18.85,4.11
2025-10-26 05:00:00+00:00,2025,10,26,5,-999.0,18.48,4.18
2025-10-26 06:00:00+00:00,2025,10,26,6,-999.0,18.22,4.14
2025-10-26 07:00:00+00:00,2025,10,26,7,-999.0,19.0,4.52
2025-10-26 08:00:00+00:00,2025,10,26,8,-999.0,20.97,4.67
